chrom	length	bases	mean	min	max
chr1	248956422	928447361	3.73	0	1469
chr1_region	4728181	468200904	99.02	0	1469
chr2	242193529	599795902	2.48	0	1366
chr2_region	3365782	284058081	84.40	0	1366
chr3	198295559	500266204	2.52	0	1714
chr3_region	2638027	242081397	91.77	0	1634
chr4	190214555	355429917	1.87	0	1145
chr4_region	1796579	164164562	91.38	0	1145
chr5	181538259	400377417	2.21	0	972
chr5_region	2085904	189552454	90.87	0	972
chr6	170805979	485831798	2.84	0	1506
chr6_region	2346319	246323334	104.98	0	1389
chr7	159345973	440053379	2.76	0	1871
chr7_region	2210246	208148947	94.17	0	1871
chr8	145138636	305624008	2.11	0	870
chr8_region	1566502	137574356	87.82	0	870
chr9	138394717	385273078	2.78	0	1229
chr9_region	1873735	185168003	98.82	0	1229
chr10	133797422	422060451	3.15	0	860
chr10_region	1828952	200549358	109.65	0	860
chr11	135086622	479957814	3.55	0	1022
chr11_region	2653682	253023722	95.35	0	1022
chr12	133275309	487607246	3.66	0	1460
chr12_region	2445531	250715776	102.52	0	1460
chr13	114364328	196591515	1.72	0	983
chr13_region	828312	89544518	108.10	0	983
chr14	107043718	275190615	2.57	0	1542
chr14_region	1508410	138403083	91.75	0	1542
chr15	101991189	299788334	2.94	0	663
chr15_region	1620590	138258517	85.31	0	663
chr16	90338345	295275430	3.27	0	1676
chr16_region	1975485	146518923	74.17	0	1185
chr17	83257441	453114148	5.44	0	1702
chr17_region	2581394	226329046	87.68	0	1467
chr18	80373285	146030039	1.82	0	709
chr18_region	691497	66214390	95.76	0	709
chr19	58617616	377505666	6.44	0	773
chr19_region	2891894	211768002	73.23	0	765
chr20	64444167	220746896	3.43	0	724
chr20_region	1136294	108784515	95.74	0	724
chr21	46709983	99112577	2.12	0	1001
chr21_region	462839	42815024	92.51	0	1001
chr22	50818468	162502193	3.20	0	986
chr22_region	989969	76380563	77.15	0	986
chrX	156040895	413916804	2.65	0	2561
chrX_region	0	0	0.00	0	0
chrY	57227415	1572217	0.03	0	488
chrY_region	0	0	0.00	0	0
chrM	16569	1881577	113.56	0	160
chrM_region	0	0	0.00	0	0
chr1_KI270706v1_random	175055	784464	4.48	0	347
chr1_KI270706v1_random_region	0	0	0.00	0	0
chr1_KI270707v1_random	32032	12562	0.39	0	3
chr1_KI270707v1_random_region	0	0	0.00	0	0
chr1_KI270708v1_random	127682	42635	0.33	0	18
chr1_KI270708v1_random_region	0	0	0.00	0	0
chr1_KI270709v1_random	66860	199683	2.99	0	53
chr1_KI270709v1_random_region	0	0	0.00	0	0
chr1_KI270710v1_random	40176	13404	0.33	0	3
chr1_KI270710v1_random_region	0	0	0.00	0	0
chr1_KI270711v1_random	42210	1478329	35.02	0	753
chr1_KI270711v1_random_region	0	0	0.00	0	0
chr1_KI270712v1_random	176043	226465	1.29	0	113
chr1_KI270712v1_random_region	0	0	0.00	0	0
chr1_KI270713v1_random	40745	355048	8.71	0	172
chr1_KI270713v1_random_region	0	0	0.00	0	0
chr1_KI270714v1_random	41717	267817	6.42	0	122
chr1_KI270714v1_random_region	0	0	0.00	0	0
chr2_KI270715v1_random	161471	20081	0.12	0	3
chr2_KI270715v1_random_region	0	0	0.00	0	0
chr2_KI270716v1_random	153799	20957	0.14	0	4
chr2_KI270716v1_random_region	0	0	0.00	0	0
chr3_GL000221v1_random	155397	874714	5.63	0	768
chr3_GL000221v1_random_region	0	0	0.00	0	0
chr4_GL000008v2_random	209709	635902	3.03	0	332
chr4_GL000008v2_random_region	0	0	0.00	0	0
chr5_GL000208v1_random	92689	18987	0.20	0	4
chr5_GL000208v1_random_region	0	0	0.00	0	0
chr9_KI270717v1_random	40062	12436	0.31	0	26
chr9_KI270717v1_random_region	0	0	0.00	0	0
chr9_KI270718v1_random	38054	155061	4.07	0	222
chr9_KI270718v1_random_region	0	0	0.00	0	0
chr9_KI270719v1_random	176845	155157	0.88	0	103
chr9_KI270719v1_random_region	0	0	0.00	0	0
chr9_KI270720v1_random	39050	224618	5.75	0	268
chr9_KI270720v1_random_region	0	0	0.00	0	0
chr11_KI270721v1_random	100316	84076	0.84	0	68
chr11_KI270721v1_random_region	0	0	0.00	0	0
chr14_GL000009v2_random	201709	670757	3.33	0	323
chr14_GL000009v2_random_region	0	0	0.00	0	0
chr14_GL000225v1_random	211173	602011	2.85	0	198
chr14_GL000225v1_random_region	0	0	0.00	0	0
chr14_KI270722v1_random	194050	100762	0.52	0	35
chr14_KI270722v1_random_region	0	0	0.00	0	0
chr14_GL000194v1_random	191469	481982	2.52	0	200
chr14_GL000194v1_random_region	0	0	0.00	0	0
chr14_KI270723v1_random	38115	88655	2.33	0	48
chr14_KI270723v1_random_region	0	0	0.00	0	0
chr14_KI270724v1_random	39555	94415	2.39	0	89
chr14_KI270724v1_random_region	0	0	0.00	0	0
chr14_KI270725v1_random	172810	75653	0.44	0	101
chr14_KI270725v1_random_region	0	0	0.00	0	0
chr14_KI270726v1_random	43739	2997	0.07	0	2
chr14_KI270726v1_random_region	0	0	0.00	0	0
chr15_KI270727v1_random	448248	1766057	3.94	0	647
chr15_KI270727v1_random_region	0	0	0.00	0	0
chr16_KI270728v1_random	1872759	2849352	1.52	0	353
chr16_KI270728v1_random_region	0	0	0.00	0	0
chr17_GL000205v2_random	185591	1049549	5.66	0	1681
chr17_GL000205v2_random_region	0	0	0.00	0	0
chr17_KI270729v1_random	280839	313892	1.12	0	427
chr17_KI270729v1_random_region	0	0	0.00	0	0
